URL,package,cran_name
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-sem/r-cran-sem_3.1.9-1.dsc,sem,r-cran-sem
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-semtools/r-cran-semtools_0.4.14-2.dsc,semtools,r-cran-semtools
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-sendmailr/r-cran-sendmailr_1.2-1-2.dsc,sendmailr,r-cran-sendmailr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-seqinr/r-cran-seqinr_3.4-5-1.dsc,seqinr,r-cran-seqinr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-seroincidence/r-cran-seroincidence_1.0.5-2.dsc,seroincidence,r-cran-seroincidence
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-sfsmisc/r-cran-sfsmisc_1.1-1-1.dsc,sfsmisc,r-cran-sfsmisc
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-shape/r-cran-shape_1.4.3-1.dsc,shape,r-cran-shape
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-shiny/r-cran-shiny_1.0.5+dfsg-4.dsc,shiny,r-cran-shiny
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-shinybs/r-cran-shinybs_0.61-2.dsc,shinybs,r-cran-shinybs
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-shinydashboard/r-cran-shinydashboard_0.6.1-1.dsc,shinydashboard,r-cran-shinydashboard
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-shinyjs/r-cran-shinyjs_0.9.1-1.dsc,shinyjs,r-cran-shinyjs
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-slam/r-cran-slam_0.1-42-1.dsc,slam,r-cran-slam
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-snowballc/r-cran-snowballc_0.5.1-2.dsc,snowballc,r-cran-snowballc
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-solrium/r-cran-solrium_1.0.0-1.dsc,solrium,r-cran-solrium
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-sourcetools/r-cran-sourcetools_0.1.6-1.dsc,sourcetools,r-cran-sourcetools
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-spam/r-cran-spam_2.1-2-1.dsc,spam,r-cran-spam
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-sparsem/r-cran-sparsem_1.77-1build1.dsc,sparsem,r-cran-sparsem
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-spatial/r-cran-spatial_7.3-11-2build1.dsc,spatial,r-cran-spatial
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-spatstat/r-cran-spatstat_1.53-2-1.dsc,spatstat,r-cran-spatstat
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-spatstat.data/r-cran-spatstat.data_1.1-1-1.dsc,spatstat.data,r-cran-spatstat.data
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-spatstat.utils/r-cran-spatstat.utils_1.7-1-1.dsc,spatstat.utils,r-cran-spatstat.utils
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-spdep/r-cran-spdep_0.6-15-2.dsc,spdep,r-cran-spdep
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-stabledist/r-cran-stabledist_0.7-1-1.1.dsc,stabledist,r-cran-stabledist
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-statmod/r-cran-statmod_1.4.30-1build1.dsc,statmod,r-cran-statmod
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-stringi/r-cran-stringi_1.1.6-1.dsc,stringi,r-cran-stringi
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-stringr/r-cran-stringr_1.3.0-1ubuntu1.dsc,stringr,r-cran-stringr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-survey/r-cran-survey_3.32-1-2.dsc,survey,r-cran-survey
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-taxize/r-cran-taxize_0.9.0-1.dsc,taxize,r-cran-taxize
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-tcltk2/r-cran-tcltk2_1.2-11-1.1.dsc,tcltk2,r-cran-tcltk2
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-teachingdemos/r-cran-teachingdemos_2.10-2.dsc,teachingdemos,r-cran-teachingdemos
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-tensor/r-cran-tensor_1.5-2.dsc,tensor,r-cran-tensor
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-testit/r-cran-testit_0.7-1.dsc,testit,r-cran-testit
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-testthat/r-cran-testthat_2.0.0-2.dsc,testthat,r-cran-testthat
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-tgp/r-cran-tgp_2.4-14-2build1.dsc,tgp,r-cran-tgp
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-th.data/r-cran-th.data_1.0-8-1build1.dsc,th.data,r-cran-th.data
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-tibble/r-cran-tibble_1.4.1-1ubuntu1.dsc,tibble,r-cran-tibble
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-tidyr/r-cran-tidyr_0.8.0-1.dsc,tidyr,r-cran-tidyr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-tidyselect/r-cran-tidyselect_0.2.4-1.dsc,tidyselect,r-cran-tidyselect
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-tikzdevice/r-cran-tikzdevice_0.10-1-3.dsc,tikzdevice,r-cran-tikzdevice
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-tm/r-cran-tm_0.7-2-1.dsc,tm,r-cran-tm
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-treescape/r-cran-treescape_1.10.18-8.dsc,treescape,r-cran-treescape
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-treespace/r-cran-treespace_1.1.1-1.dsc,treespace,r-cran-treespace
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-triebeard/r-cran-triebeard_0.3.0-2.dsc,triebeard,r-cran-triebeard
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-truncdist/r-cran-truncdist_1.0-2-1.dsc,truncdist,r-cran-truncdist
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-truncnorm/r-cran-truncnorm_1.0-7-3.dsc,truncnorm,r-cran-truncnorm
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-ttr/r-cran-ttr_0.23-3-1.dsc,ttr,r-cran-ttr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-urltools/r-cran-urltools_1.7.0-1ubuntu1.dsc,urltools,r-cran-urltools
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-utf8/r-cran-utf8_1.1.3-1.dsc,utf8,r-cran-utf8
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-uuid/r-cran-uuid_0.1.2-8build1.dsc,uuid,r-cran-uuid
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-v8/r-cran-v8_1.5-1.dsc,v8,r-cran-v8
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-vcdextra/r-cran-vcdextra_0.7-1-2.dsc,vcdextra,r-cran-vcdextra
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-vegan/r-cran-vegan_2.4-6-1.dsc,vegan,r-cran-vegan
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-vioplot/r-cran-vioplot_0.2-3.dsc,vioplot,r-cran-vioplot
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-viridis/r-cran-viridis_0.5.0-1.dsc,viridis,r-cran-viridis
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-viridislite/r-cran-viridislite_0.3.0-1.dsc,viridislite,r-cran-viridislite
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-wdi/r-cran-wdi_2.4-2.dsc,wdi,r-cran-wdi
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-webmockr/r-cran-webmockr_0.1.0-1.dsc,webmockr,r-cran-webmockr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-whisker/r-cran-whisker_0.3-2-1.dsc,whisker,r-cran-whisker
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-wikidatar/r-cran-wikidatar_1.4.0-1.dsc,wikidatar,r-cran-wikidatar
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-wikipedir/r-cran-wikipedir_1.5.0-1.dsc,wikipedir,r-cran-wikipedir
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-wikitaxa/r-cran-wikitaxa_0.2.0-1.dsc,wikitaxa,r-cran-wikitaxa
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-withr/r-cran-withr_2.1.0-1ubuntu3.dsc,withr,r-cran-withr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-wordcloud/r-cran-wordcloud_2.5-1.dsc,wordcloud,r-cran-wordcloud
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-worrms/r-cran-worrms_0.2.0-1.dsc,worrms,r-cran-worrms
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-xml2/r-cran-xml2_1.2.0-1.dsc,xml2,r-cran-xml2
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-xts/r-cran-xts_0.10-1-1.dsc,xts,r-cran-xts
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-yaml/r-cran-yaml_2.1.14-1build1.dsc,yaml,r-cran-yaml
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-omegahat-xmlrpc/r-omegahat-xmlrpc_0.3-0-1.1.dsc,xmlrpc,r-omegahat-xmlrpc
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-other-amsmercury/r-other-amsmercury_1.3.0-2build1.dsc,amsmercury,r-other-amsmercury
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-other-curvefdp/r-other-curvefdp_2.0-4.dsc,curvefdp,r-other-curvefdp
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-other-hms-dbmi-spp/r-other-hms-dbmi-spp_1.15-1.dsc,hms-dbmi-spp,r-other-hms-dbmi-spp
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-other-iwrlars/r-other-iwrlars_0.9-5-2build1.dsc,iwrlars,r-other-iwrlars
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-other-mott-happy.hbrem/r-other-mott-happy.hbrem_2.4-2.dsc,mott-happy.hbrem,r-other-mott-happy.hbrem
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-other-nitpick/r-other-nitpick_2.0-3.dsc,nitpick,r-other-nitpick
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-other-rot/r-other-rot_1.9-5.dsc,rot,R-other-rot
